obs_mode,train_scenario,test_scenario,algo,reward_config,seed,reward_mean,reward_std,ch4_avg,ch4_std,violation_rate,violation_rate_std,overall_score,terminated_rate,ph_mean,vfa_max_mean,vfa_cvar95,vfa_worst_episode,score_worst,score_cvar95,curriculum
full,cold_winter,high_load,sac,safety_first,123,-0.7168632868,0.0,1498.9677503876,0.0,0.9197638069,0.0,0.4880224842,0.0,7.290099745,0.1785619942,0.9197638069,0.9197638069,0.4880224842,-0.4880224842,False
full,cold_winter,shock_load,sac,safety_first,123,0.4744127827,5.551115123e-17,1179.9946150727,0.0,0.0427231678,0.0,0.7748065436,0.0,7.2454139259,0.1333197541,0.0427231678,0.0427231678,0.7748065436,-0.7748065436,False
full,cold_winter,low_load,sac,safety_first,123,0.3764393843,0.0,857.7800994494,0.0,0.0,0.0,0.7236086713,0.0,7.1815065459,0.1331606932,0.0,0.0,0.7236086713,-0.7236086713,False
full,cold_winter,temperature_drop,sac,safety_first,123,0.4867250615,5.551115123e-17,1177.5104096284,0.0,0.0336922543,0.0,0.7783686706,0.0,7.2446690585,0.1335511017,0.0336922543,0.0336922543,0.7783686706,-0.7783686706,False
full,cold_winter,cold_winter,sac,safety_first,123,0.392574463,5.551115123e-17,858.5784204968,0.0,0.0,0.0,0.6931985818,0.0,7.1380756948,0.1825194057,0.0,0.0,0.6931985818,-0.6931985818,False
full,cold_winter,recovery_test,sac,safety_first,123,0.431908398,0.0,1120.7081814938,0.0,0.05054716,6.938893904e-18,0.7524854662,0.0,7.2569636835,0.1331734219,0.05054716,0.05054716,0.7524854662,-0.7524854662,False
full,cold_winter,nominal,sac,safety_first,456,-0.0922874924,1.387778781e-17,1196.25299752,0.0,0.4230635637,0.0,0.5685313928,0.0,7.2639599816,0.1890800527,0.4230635637,0.4230635637,0.5685313928,-0.5685313928,False
full,cold_winter,high_load,sac,safety_first,456,-1.0934663006,0.0,1735.1235425899,0.0,1.3216394581,2.220446049e-16,0.4855468375,0.0,7.3055329179,0.2324627357,1.3216394581,1.3216394581,0.4855468375,-0.4855468375,False
full,cold_winter,shock_load,sac,safety_first,456,-0.0993445972,0.0,1199.7835217226,0.0,0.428621049,5.551115123e-17,0.5666438626,0.0,7.2647222352,0.1890800527,0.428621049,0.428621049,0.5666438626,-0.5666438626,False
full,cold_winter,low_load,sac,safety_first,456,0.3327749632,0.0,742.3172294041,0.0,0.0,0.0,0.6328177865,0.0,7.2051022918,0.1331977441,0.0,0.0,0.6328177865,-0.6328177865,False
full,cold_winter,temperature_drop,sac,safety_first,456,-0.0918435317,0.0,1196.061065114,0.0,0.4227162209,5.551115123e-17,0.5686216896,0.0,7.2639315945,0.1890800527,0.4227162209,0.4227162209,0.5686216896,-0.5686216896,False
full,cold_winter,cold_winter,sac,safety_first,456,0.46007495,5.551115123e-17,1011.7917926805,0.0,0.0010420285,0.0,0.7016441603,0.0,7.1468976216,0.2002112971,0.0010420285,0.0010420285,0.7016441603,-0.7016441603,False
full,cold_winter,recovery_test,sac,safety_first,456,-0.3538561754,5.551115123e-17,1333.7310345878,0.0,0.6347055758,0.0,0.5180550947,0.0,7.2705878792,0.1890800527,0.6347055758,0.6347055758,0.5180550947,-0.5180550947,False
simple,nominal,nominal,sac,safety_first,42,0.7343473622,1.110223025e-16,1679.6519881541,0.0,0.0,0.0,0.8956736868,0.0,7.2246044232,0.1970416533,0.0,0.0,0.8956736868,-0.8956736868,False
simple,nominal,high_load,sac,safety_first,42,0.3244468175,0.0,2011.8633770208,0.0,0.4414727336,0.0,0.7890093048,0.0,7.2337638646,0.2573423317,0.4414727336,0.4414727336,0.7890093048,-0.7890093048,False
simple,nominal,shock_load,sac,safety_first,42,0.7353049088,0.0,1682.4672609781,0.0,0.0,0.0,0.8961389105,0.0,7.2244613823,0.1967823969,0.0,0.0,0.8961389105,-0.8961389105,False
simple,nominal,low_load,sac,safety_first,42,0.5447282961,0.0,1258.2224471602,0.0,0.0,0.0,0.8041208405,0.0,7.1877970883,0.1651782505,0.0,0.0,0.8041208405,-0.8041208405,False
simple,nominal,temperature_drop,sac,safety_first,42,0.7345283191,1.110223025e-16,1679.6399867519,0.0,0.0,0.0,0.8956627359,0.0,7.2246840351,0.1971406884,0.0,0.0,0.8956627359,-0.8956627359,False
simple,nominal,cold_winter,sac,safety_first,42,-0.4862128789,5.551115123e-17,1463.2461362708,0.0,0.618675013,0.0,-9.4194355701,1.0,7.1693327897,0.8028736968,0.618675013,0.618675013,-9.4194355701,9.4194355701,False
simple,nominal,recovery_test,sac,safety_first,42,0.6902458664,0.0,1594.9707262651,0.0,0.0,0.0,0.871503781,0.0,7.2326699395,0.1913907897,0.0,0.0,0.871503781,-0.871503781,False
simple,nominal,nominal,sac,safety_first,123,0.5931663018,1.110223025e-16,1701.7925476799,0.0,0.1250434179,2.775557562e-17,0.8430523865,0.0,7.1933201858,0.2273090364,0.1250434179,0.1250434179,0.8430523865,-0.8430523865,False
simple,nominal,high_load,sac,safety_first,123,-0.8026743126,0.0,2159.7244244445,0.0,1.1372004168,0.0,0.5850054324,0.0,7.2407656963,0.3219802824,1.1372004168,1.1372004168,0.5850054324,-0.5850054324,False
simple,nominal,shock_load,sac,safety_first,123,0.5995632343,0.0,1707.0357415791,0.0,0.1212226468,1.387778781e-17,0.8456707177,0.0,7.1938917362,0.2268768173,0.1212226468,0.1212226468,0.8456707177,-0.8456707177,False
simple,nominal,low_load,sac,safety_first,123,0.4904656482,5.551115123e-17,1194.1734115911,0.0,0.0,0.0,0.7920035827,0.0,7.1242018246,0.1733233093,0.0,0.0,0.7920035827,-0.7920035827,False
simple,nominal,temperature_drop,sac,safety_first,123,0.5925607695,1.110223025e-16,1701.7731015634,0.0,0.1257381035,0.0,0.8427696719,0.0,7.1933624184,0.2273088183,0.1257381035,0.1257381035,0.8427696719,-0.8427696719,False
simple,nominal,cold_winter,sac,safety_first,123,0.4757954047,5.551115123e-17,1141.0688876189,0.0,0.0538381382,6.938893904e-18,0.7262971328,0.0,7.2002382084,0.2107051364,0.0538381382,0.0538381382,0.7262971328,-0.7262971328,False
simple,nominal,recovery_test,sac,safety_first,123,0.6215107749,1.110223025e-16,1595.4357249277,0.0,0.0422094841,0.0,0.8467242141,0.0,7.2097046374,0.205556909,0.0422094841,0.0422094841,0.8467242141,-0.8467242141,False
simple,nominal,nominal,sac,safety_first,456,0.6555985111,0.0,1517.1171746269,0.0,0.0,0.0,0.8593081384,0.0,7.2006921886,0.1916046521,0.0,0.0,0.8593081384,-0.8593081384,False
simple,nominal,high_load,sac,safety_first,456,-0.5606804149,1.110223025e-16,1931.6325700102,0.0,1.0135463703,0.0,0.5434457407,0.0,7.2614001033,0.2484332571,1.0135463703,1.0135463703,0.5434457407,-0.5434457407,False
simple,nominal,shock_load,sac,safety_first,456,0.6578140573,1.110223025e-16,1521.6976252307,0.0,0.0,0.0,0.8602082346,0.0,7.2016427334,0.190993771,0.0,0.0,0.8602082346,-0.8602082346,False
simple,nominal,low_load,sac,safety_first,456,0.4293563673,5.551115123e-17,1082.594944932,0.0,0.0,0.0,0.7682619477,0.0,7.1016971351,0.1811283733,0.0,0.0,0.7682619477,-0.7682619477,False
simple,nominal,temperature_drop,sac,safety_first,456,0.6555430444,1.110223025e-16,1516.9685500174,0.0,0.0,0.0,0.8592744155,0.0,7.2006385669,0.1917117164,0.0,0.0,0.8592744155,-0.8592744155,False
simple,nominal,cold_winter,sac,safety_first,456,-1.0802402718,0.0,1197.2466675234,0.0,0.6535087719,0.0,-9.4972499308,1.0,7.109531602,0.8023885558,0.6535087719,0.6535087719,-9.4972499308,9.4972499308,False
simple,nominal,recovery_test,sac,safety_first,456,0.6134596577,0.0,1441.5445413536,0.0,0.0,0.0,0.8360127457,0.0,7.2230078706,0.1710687252,0.0,0.0,0.8360127457,-0.8360127457,False
simple,high_load,nominal,sac,safety_first,42,0.2946592918,5.551115123e-17,755.4504224928,0.0,0.0131990274,1.734723476e-18,0.7074784511,0.0,7.1981348306,0.1331645046,0.0131990274,0.0131990274,0.7074784511,-0.7074784511,False
simple,high_load,high_load,sac,safety_first,42,0.2960500487,5.551115123e-17,831.6781269448,0.0,0.0475859673,0.0,0.7145842149,0.0,7.2479209017,0.1331730034,0.0475859673,0.0475859673,0.7145842149,-0.7145842149,False
simple,high_load,shock_load,sac,safety_first,42,0.2955504138,0.0,756.8246713956,0.0,0.0131990274,1.734723476e-18,0.707678935,0.0,7.1990133451,0.1331645046,0.0131990274,0.0131990274,0.707678935,-0.707678935,False
simple,high_load,low_load,sac,safety_first,42,0.1810664177,0.0,587.4221835844,0.0,0.0149357416,0.0,0.6686921473,0.0,7.1323818883,0.1331560054,0.0149357416,0.0149357416,0.6686921473,-0.6686921473,False
simple,high_load,temperature_drop,sac,safety_first,42,0.294456672,0.0,755.0371945012,0.0,0.0131990274,1.734723476e-18,0.707419962,0.0,7.1980864248,0.1331645046,0.0131990274,0.0131990274,0.707419962,-0.707419962,False
simple,high_load,cold_winter,sac,safety_first,42,-0.316451401,5.551115123e-17,645.9512907255,0.0,0.1631240732,2.775557562e-17,-9.3984980615,1.0,7.1279583439,0.8021455349,0.1631240732,0.1631240732,-9.3984980615,9.3984980615,False
simple,high_load,recovery_test,sac,safety_first,42,0.2605586305,0.0,723.9861673249,0.0,0.0198019802,3.469446952e-18,0.6926356748,0.0,7.2285902996,0.1331645046,0.0198019802,0.0198019802,0.6926356748,-0.6926356748,False
simple,high_load,nominal,sac,safety_first,123,0.515594092,0.0,1364.5058927259,0.0,0.0135463703,0.0,0.8254574668,0.0,7.1273164618,0.2043255529,0.0135463703,0.0135463703,0.8254574668,-0.8254574668,False
simple,high_load,high_load,sac,safety_first,123,0.6688305396,0.0,1643.2325490165,0.0,0.0,0.0,0.8967961429,0.0,7.1980248043,0.1952917678,0.0,0.0,0.8967961429,-0.8967961429,False
simple,high_load,shock_load,sac,safety_first,123,0.5193632546,0.0,1367.7002148996,0.0,0.0114623133,0.0,0.8269509786,0.0,7.1284300824,0.2034816488,0.0114623133,0.0114623133,0.8269509786,-0.8269509786,False
simple,high_load,low_load,sac,safety_first,123,0.0094674795,0.0,1027.7183036526,0.0,0.2726641195,0.0,0.6357252111,0.0,7.0281172723,0.2584910446,0.2726641195,0.2726641195,0.6357252111,-0.6357252111,False
simple,high_load,temperature_drop,sac,safety_first,123,0.5154771184,1.110223025e-16,1364.3187563069,0.0,0.0135463703,0.0,0.8254119793,0.0,7.1272102687,0.2045569371,0.0135463703,0.0135463703,0.8254119793,-0.8254119793,False
simple,high_load,cold_winter,sac,safety_first,123,-0.8176864992,1.110223025e-16,1374.4764090944,0.0,0.5269461078,1.110223025e-16,-9.3595430869,1.0,7.1381052362,0.803465828,0.5269461078,0.5269461078,-9.3595430869,9.3595430869,False
simple,high_load,recovery_test,sac,safety_first,123,0.4967299942,5.551115123e-17,1311.6788854912,0.0,0.0,0.0,0.8115328108,0.0,7.1667709085,0.1879898323,0.0,0.0,0.8115328108,-0.8115328108,False
simple,high_load,nominal,sac,safety_first,456,0.3571783845,5.551115123e-17,879.990494238,0.0,0.0239666551,3.469446952e-18,0.7339825115,0.0,7.2219810201,0.1332566165,0.0239666551,0.0239666551,0.7339825115,-0.7339825115,False
simple,high_load,high_load,sac,safety_first,456,-0.3150211387,5.551115123e-17,1000.1006926623,0.0,0.5161514415,0.0,0.5645301184,0.0,7.2712285811,0.133531667,0.5161514415,0.5161514415,0.5645301184,-0.5645301184,False
simple,high_load,shock_load,sac,safety_first,456,0.3578903291,0.0,881.163101782,0.0,0.0239666551,3.469446952e-18,0.7339066764,0.0,7.2227699009,0.1332566165,0.0239666551,0.0239666551,0.7339066764,-0.7339066764,False
simple,high_load,low_load,sac,safety_first,456,0.317549164,0.0,800.5111638867,0.0,0.0069468565,0.0,0.7237502993,0.0,7.1304346805,0.1332056152,0.0069468565,0.0069468565,0.7237502993,-0.7237502993,False
simple,high_load,temperature_drop,sac,safety_first,456,0.3571448906,5.551115123e-17,879.9208143838,0.0,0.0239666551,3.469446952e-18,0.7339715028,0.0,7.2219064436,0.1332566165,0.0239666551,0.0239666551,0.7339715028,-0.7339715028,False
simple,high_load,cold_winter,sac,safety_first,456,-0.0208561569,3.469446952e-18,804.7281656803,0.0,0.1083333333,1.387778781e-17,-9.3309318484,1.0,7.1734563855,0.8003521088,0.1083333333,0.1083333333,-9.3309318484,9.3309318484,False
simple,high_load,recovery_test,sac,safety_first,456,0.3288175204,5.551115123e-17,870.9668125998,0.0,0.0359562272,0.0,0.7238432481,0.0,7.2442542776,0.1332566165,0.0359562272,0.0359562272,0.7238432481,-0.7238432481,False
simple,shock_load,nominal,sac,safety_first,42,0.722596815,1.110223025e-16,1763.0319057545,0.0,0.0371656825,6.938893904e-18,0.899555562,0.0,7.2254291598,0.2187499568,0.0371656825,0.0371656825,0.899555562,-0.899555562,False
simple,shock_load,high_load,sac,safety_first,42,-0.0512984814,6.938893904e-18,1875.9483591725,0.0,0.581451893,0.0,0.7200087181,0.0,7.2593606598,0.2094559437,0.581451893,0.581451893,0.7200087181,-0.7200087181,False
simple,shock_load,shock_load,sac,safety_first,42,0.7230248884,1.110223025e-16,1762.7549369321,0.0,0.0364709969,6.938893904e-18,0.8996993343,0.0,7.226068357,0.2184360967,0.0364709969,0.0364709969,0.8996993343,-0.8996993343,False
simple,shock_load,low_load,sac,safety_first,42,0.5414807843,0.0,1301.6212489477,0.0,0.0,0.0,0.8068940968,0.0,7.1513420792,0.1845772027,0.0,0.0,0.8068940968,-0.8068940968,False
simple,shock_load,temperature_drop,sac,safety_first,42,0.721788193,1.110223025e-16,1763.0870307667,0.0,0.0378603682,0.0,0.8993017596,0.0,7.2253813073,0.2188665977,0.0378603682,0.0378603682,0.8993017596,-0.8993017596,False
simple,shock_load,cold_winter,sac,safety_first,42,-0.1240897642,1.387778781e-17,1232.9189329144,0.0,0.357615894,0.0,-9.3799252734,1.0,7.1703111453,0.8053927152,0.357615894,0.357615894,-9.3799252734,9.3799252734,False
simple,shock_load,recovery_test,sac,safety_first,42,0.702200492,0.0,1674.6802010741,0.0,0.0119854091,0.0,0.8848412655,0.0,7.2364401384,0.2135574094,0.0119854091,0.0119854091,0.8848412655,-0.8848412655,False
simple,shock_load,nominal,sac,safety_first,123,0.6996213136,0.0,1627.0294826522,0.0,0.0,0.0,0.8803361345,0.0,7.1980078779,0.1974198445,0.0,0.0,0.8803361345,-0.8803361345,False
simple,shock_load,high_load,sac,safety_first,123,-0.7995555359,1.110223025e-16,2095.0701890169,0.0,1.1695032998,0.0,0.5751625654,0.0,7.2524435044,0.2950281097,1.1695032998,1.1695032998,0.5751625654,-0.5751625654,False
simple,shock_load,shock_load,sac,safety_first,123,0.7020993255,0.0,1632.7052134216,0.0,0.0,0.0,0.8814458653,0.0,7.1987788395,0.1972566616,0.0,0.0,0.8814458653,-0.8814458653,False
simple,shock_load,low_load,sac,safety_first,123,0.4628064332,5.551115123e-17,1133.6733884192,0.0,0.0,0.0,0.7782116039,0.0,7.1176295032,0.1612655369,0.0,0.0,0.7782116039,-0.7782116039,False
simple,shock_load,temperature_drop,sac,safety_first,123,0.6995382575,1.110223025e-16,1626.6119058326,0.0,0.0,0.0,0.8802524647,0.0,7.1980314499,0.1973000326,0.0,0.0,0.8802524647,-0.8802524647,False
simple,shock_load,cold_winter,sac,safety_first,123,-0.1273389543,2.775557562e-17,1252.1279377374,0.0,0.3211716341,5.551115123e-17,-9.3489837621,1.0,7.1563622714,0.8008712264,0.3211716341,0.3211716341,-9.3489837621,9.3489837621,False
simple,shock_load,recovery_test,sac,safety_first,123,0.6527444628,1.110223025e-16,1555.8569852446,0.0,0.0,0.0,0.8575315827,0.0,7.2157624043,0.1950169015,0.0,0.0,0.8575315827,-0.8575315827,False
simple,shock_load,nominal,sac,safety_first,456,0.6993607815,0.0,1717.5570022818,0.0,0.0336922543,0.0,0.8906461407,0.0,7.2038995669,0.2171170736,0.0336922543,0.0336922543,0.8906461407,-0.8906461407,False
simple,shock_load,high_load,sac,safety_first,456,-1.0561626029,0.0,2173.8580807337,0.0,1.3212921153,0.0,0.5937984447,0.0,7.2632389589,0.3066756182,1.3212921153,1.3212921153,0.5937984447,-0.5937984447,False
simple,shock_load,shock_load,sac,safety_first,456,0.703645148,0.0,1722.5391102683,0.0,0.0319555401,6.938893904e-18,0.8923042053,0.0,7.2047556697,0.2164683855,0.0319555401,0.0319555401,0.8923042053,-0.8923042053,False
simple,shock_load,low_load,sac,safety_first,456,0.4697898034,0.0,1310.0494838293,0.0,0.0455019104,6.938893904e-18,0.8019778176,0.0,7.1147779673,0.2164128663,0.0455019104,0.0455019104,0.8019778176,-0.8019778176,False
simple,shock_load,temperature_drop,sac,safety_first,456,0.699288933,0.0,1717.4674961915,0.0,0.0336922543,0.0,0.890626924,0.0,7.2038407844,0.217223298,0.0336922543,0.0336922543,0.890626924,-0.890626924,False
simple,shock_load,cold_winter,sac,safety_first,456,-1.6370357015,0.0,1634.8083088577,0.0,0.7989601386,0.0,-9.4243864049,1.0,7.1399784106,0.8036965781,0.7989601386,0.7989601386,-9.4243864049,9.4243864049,False
simple,shock_load,recovery_test,sac,safety_first,456,0.6831868896,0.0,1638.6043537038,0.0,0.0088587806,0.0,0.8782234255,0.0,7.2227187477,0.2016953953,0.0088587806,0.0088587806,0.8782234255,-0.8782234255,False
simple,low_load,nominal,sac,safety_first,42,0.4564588974,0.0,1679.9979764683,0.0,0.195206669,0.0,0.811851931,0.0,7.2415667723,0.2069037432,0.195206669,0.195206669,0.811851931,-0.811851931,False
simple,low_load,high_load,sac,safety_first,42,-1.5539595763,0.0,2130.6719317773,0.0,1.5797151789,2.220446049e-16,0.5810651898,0.0,7.2923544946,0.3444490054,1.5797151789,1.5797151789,0.5810651898,-0.5810651898,False
simple,low_load,shock_load,sac,safety_first,42,0.4148856651,5.551115123e-17,1685.1620662206,0.0,0.2243834665,2.775557562e-17,0.8012213715,0.0,7.2422818574,0.2064313259,0.2243834665,0.2243834665,0.8012213715,-0.8012213715,False
simple,low_load,low_load,sac,safety_first,42,0.5011391333,0.0,1184.2073813182,0.0,0.0,0.0,0.7897153416,0.0,7.1621062393,0.1654109743,0.0,0.0,0.7897153416,-0.7897153416,False
simple,low_load,temperature_drop,sac,safety_first,42,0.4564395779,0.0,1679.9597061673,0.0,0.195206669,0.0,0.8118423846,0.0,7.241536043,0.2069297761,0.195206669,0.195206669,0.8118423846,-0.8118423846,False
simple,low_load,cold_winter,sac,safety_first,42,-0.9002121176,0.0,1369.1187363608,0.0,0.7815718157,1.110223025e-16,-9.511167141,1.0,7.1413872025,0.8022989343,0.7815718157,0.7815718157,-9.511167141,9.511167141,False
simple,low_load,recovery_test,sac,safety_first,42,0.2747161765,0.0,1583.4360781766,0.0,0.280875456,0.0,0.7502222048,0.0,7.2522304497,0.1999470762,0.280875456,0.280875456,0.7502222048,-0.7502222048,False
simple,low_load,nominal,sac,safety_first,123,0.284448274,5.551115123e-17,1688.4949825185,0.0,0.3153872873,5.551115123e-17,0.7655060119,0.0,7.246866987,0.207284269,0.3153872873,0.3153872873,0.7655060119,-0.7655060119,False
simple,low_load,high_load,sac,safety_first,123,-1.6076854242,0.0,2138.0779320083,0.0,1.5925668635,2.220446049e-16,0.5826305058,0.0,7.2964023976,0.3596014513,1.5925668635,1.5925668635,0.5826305058,-0.5826305058,False
simple,low_load,shock_load,sac,safety_first,123,0.2699686532,0.0,1693.6519227232,0.0,0.3265022577,0.0,0.7620973061,0.0,7.2475663373,0.2068433304,0.3265022577,0.3265022577,0.7620973061,-0.7620973061,False
simple,low_load,low_load,sac,safety_first,123,0.5075687913,1.110223025e-16,1191.751266916,0.0,0.0,0.0,0.7912818627,0.0,7.1684535496,0.1634072364,0.0,0.0,0.7912818627,-0.7912818627,False
simple,low_load,temperature_drop,sac,safety_first,123,0.2844390609,0.0,1688.467330854,0.0,0.3153872873,5.551115123e-17,0.7654985761,0.0,7.2468409544,0.2072971903,0.3153872873,0.3153872873,0.7654985761,-0.7654985761,False
simple,low_load,cold_winter,sac,safety_first,123,-0.7576437326,0.0,1382.3347689808,0.0,0.7594187298,1.110223025e-16,-9.4991470058,1.0,7.1489312992,0.8003902946,0.7594187298,0.7594187298,-9.4991470058,9.4991470058,False
simple,low_load,recovery_test,sac,safety_first,123,0.0129005931,1.734723476e-18,1591.2247999877,0.0,0.4611776967,5.551115123e-17,0.6797136397,0.0,7.2561777903,0.2014372992,0.4611776967,0.4611776967,0.6797136397,-0.6797136397,False
simple,low_load,nominal,sac,safety_first,456,0.1308439091,0.0,1672.7473475262,0.0,0.4126432789,5.551115123e-17,0.7234613831,0.0,7.2532317183,0.2039506457,0.4126432789,0.4126432789,0.7234613831,-0.7234613831,False
simple,low_load,high_load,sac,safety_first,456,-1.6186180248,0.0,2115.1001838927,0.0,1.5922195207,0.0,0.5780685151,0.0,7.3011242894,0.3668212399,1.5922195207,1.5922195207,0.5780685151,-0.5780685151,False
simple,low_load,shock_load,sac,safety_first,456,0.1030180039,1.387778781e-17,1677.8197031635,0.0,0.4324418201,0.0,0.7165585035,0.0,7.2539063754,0.2035570094,0.4324418201,0.4324418201,0.7165585035,-0.7165585035,False
simple,low_load,low_load,sac,safety_first,456,0.5083064425,0.0,1182.5697086152,0.0,0.0,0.0,0.7894682818,0.0,7.176870965,0.158085532,0.0,0.0,0.7894682818,-0.7894682818,False
simple,low_load,temperature_drop,sac,safety_first,456,0.1412722402,2.775557562e-17,1672.7324446515,0.0,0.4056964224,0.0,0.7262352538,0.0,7.2532112064,0.2039481064,0.4056964224,0.4056964224,0.7262352538,-0.7262352538,False
simple,low_load,cold_winter,sac,safety_first,456,-0.4274366404,5.551115123e-17,1377.7276136795,0.0,0.5759023355,1.110223025e-16,-9.4259076316,1.0,7.1586405387,0.8037025291,0.5759023355,0.5759023355,-9.4259076316,9.4259076316,False
simple,low_load,recovery_test,sac,safety_first,456,-0.1339614395,2.775557562e-17,1576.3960516463,0.0,0.5534132361,1.110223025e-16,0.6398769909,0.0,7.2610209851,0.1986526933,0.5534132361,0.5534132361,0.6398769909,-0.6398769909,False
simple,temperature_drop,nominal,sac,safety_first,42,0.6673912626,0.0,1721.0984220631,0.0,0.0781521362,0.0,0.8668467433,0.0,7.2206332589,0.2197078213,0.0781521362,0.0781521362,0.8668467433,-0.8668467433,False
simple,temperature_drop,high_load,sac,safety_first,42,-1.4760514414,0.0,2192.7290054328,0.0,1.5415074679,0.0,0.5933714996,0.0,7.2765923873,0.3293478109,1.5415074679,1.5415074679,0.5933714996,-0.5933714996,False
simple,temperature_drop,shock_load,sac,safety_first,42,0.6756935717,1.110223025e-16,1726.5092959577,0.0,0.0725946509,0.0,0.8701731989,0.0,7.2214248564,0.2190726716,0.0725946509,0.0725946509,0.8701731989,-0.8701731989,False
simple,temperature_drop,low_load,sac,safety_first,42,0.4945850773,5.551115123e-17,1207.0910794892,0.0,0.0,0.0,0.7941574196,0.0,7.1350184992,0.1849058724,0.0,0.0,0.7941574196,-0.7941574196,False
simple,temperature_drop,temperature_drop,sac,safety_first,42,0.6666332902,0.0,1721.0205596852,0.0,0.0788468218,1.387778781e-17,0.8665511823,0.0,7.2205857443,0.219785601,0.0788468218,0.0788468218,0.8665511823,-0.8665511823,False
simple,temperature_drop,cold_winter,sac,safety_first,42,-2.229767503,4.440892099e-16,1393.6652223202,0.0,0.8729508197,0.0,-9.5420605883,1.0,7.1061439983,0.8024608666,0.8729508197,0.8729508197,-9.5420605883,9.5420605883,False
simple,temperature_drop,recovery_test,sac,safety_first,42,0.6476126959,0.0,1622.7256185355,0.0,0.0500260552,6.938893904e-18,0.8502827022,0.0,7.2361870684,0.2079963684,0.0500260552,0.0500260552,0.8502827022,-0.8502827022,False
