day,VFA,pH,q_ch4,T_L,T_a,F_K,controller,terminated,survival_days
4.104166666666666,0.23177692865598434,7.236342483570966,2191.9518223226924,33.05365870251785,34.861629259309325,0.9367159878093693,PID,True,22.6875
4.114583333333333,0.2317427973763528,7.236426457300613,2191.1307052439097,33.05009779859898,34.86100098232481,0.9365171851962326,PID,True,22.6875
4.125,0.23171393769482898,7.2365148878653915,2190.278978729057,33.04653518509099,34.86037168695208,0.9363180557155227,PID,True,22.6875
4.135416666666666,0.23169270916669044,7.236607276673406,2189.405244088324,33.04297074712281,34.859741372930046,0.9361185915691974,PID,True,22.6875
4.145833333333333,0.231679962637742,7.236703330729433,2188.5158387385245,33.03940439112398,34.85911003996188,0.9359187863694943,PID,True,22.6875
4.15625,0.2316726600637522,7.236803287380549,2187.6057087037766,33.0358359852749,34.858477687712934,0.9357186310868506,PID,True,22.6875
4.166666666666666,0.2316612432659597,7.236908544194552,2186.635527410763,33.032265213391554,34.85784431577241,0.9355181040525624,PID,True,22.6875
4.177083333333333,0.2316309524250047,7.237021452548295,2185.542740138953,33.02869146373172,34.85720992357017,0.9353171632699776,PID,True,22.6875
4.1875,0.23156411270676827,7.237144983497468,2184.25284539338,33.02511379269788,34.85657451026742,0.9351157437947494,PID,True,22.6875
4.197916666666666,0.231441951094024,7.237282516069967,2182.6859448470586,33.02153090679951,34.85593807463778,0.9349137563474564,PID,True,22.6875
4.208333333333333,0.23124599641942004,7.237437580454962,2180.7625571660255,33.01794116316461,34.85530061494592,0.9347110871898267,PID,True,22.6875
4.21875,0.23095858038361955,7.237613756392139,2178.4039404400764,33.01434257666415,34.854662128827556,0.9345075984550837,PID,True,22.6875
4.229166666666666,0.2305633922854114,7.237814644726393,2175.5320024703437,33.01073282596656,34.85402261317165,0.9343031284068882,PID,True,22.6875
4.239583333333333,0.23004753417569623,7.2380435129381056,2172.078197646518,33.0071093030931,34.85338206401201,0.9340974946996248,PID,True,22.6875
4.25,0.22940383122657834,7.238302571266246,2168.0005643023337,33.00346924249902,34.85274047644987,0.9338905031557784,PID,True,22.6875
4.260416666666666,0.22863044366109883,7.238592989875227,2163.2821589241425,32.99980983865612,34.85209784461978,0.9336819558163729,PID,True,22.6875
